city,date,sum,mean
41047,20200213,3104.1577,86.2266
41047,20200214,3388.4082,94.12245
41047,20200215,2854.1443,79.281784
41047,20200216,2490.2883,69.174675
41047,20200217,2849.8042,79.161224
41047,20200218,3129.3105,86.92529
41047,20200219,3145.713,87.38091
41047,20200220,3163.6482,87.87912
41047,20200221,3203.9749,88.9993
41047,20200222,2843.173,78.97703
41047,20200223,2670.2915,74.17477
41047,20200224,2944.5107,81.79196
41047,20200225,3055.152,84.86533
41047,20200226,3069.5894,85.26637
41047,20200227,3220.8428,89.46786
41047,20200228,3255.4194,90.428314
41047,20200229,2825.7769,78.493805
13043,20200201,83.631905,16.726381
13043,20200202,76.13082,15.226164
13043,20200203,89.189316,17.837864
13043,20200204,94.53339,18.906677
13043,20200205,90.80336,18.160671
13043,20200206,92.1063,18.42126
13043,20200207,96.6698,19.33396
13043,20200208,85.94633,17.189266
13043,20200209,76.597725,15.319545
13043,20200210,89.09911,17.819822
13043,20200211,91.805046,18.36101
13043,20200212,92.360634,18.472126
13043,20200213,96.483376,19.296675
13043,20200214,105.31846,21.063692
13043,20200215,88.71247,17.742495
13043,20200216,77.403114,15.480623
13043,20200217,88.57757,17.715513
13043,20200218,97.26518,19.453037
13043,20200219,97.775,19.555
13043,20200220,98.332466,19.666492
13043,20200221,99.585884,19.917177
13043,20200222,88.37147,17.674294
13043,20200223,82.99796,16.599592
13043,20200224,91.52123,18.304247
13043,20200225,94.96018,18.992037
13043,20200226,95.40892,19.081783
13043,20200227,100.11018,20.022038
13043,20200228,101.1849,20.23698
13043,20200229,87.83075,17.56615
41049,20200201,788.9837,14.345159
41049,20200202,718.2185,13.058518
41049,20200203,841.41254,15.298409
41049,20200204,891.82837,16.215061
41049,20200205,856.63947,15.575263
41049,20200206,868.93134,15.798752
41049,20200207,911.98334,16.581514
41049,20200208,810.818,14.742146
41049,20200209,722.62335,13.138606
41049,20200210,840.56146,15.282936
41049,20200211,866.08923,15.747077
41049,20200212,871.3306,15.842375
41049,20200213,910.2246,16.549538
41049,20200214,993.5748,18.064997
41049,20200215,836.9139,15.216616
41049,20200216,730.2213,13.2767515
41049,20200217,835.64124,15.193477
41049,20200218,917.6001,16.683638
41049,20200219,922.40985,16.771088
41049,20200220,927.669,16.866709
41049,20200221,939.4938,17.081705
41049,20200222,833.69696,15.158127
41049,20200223,783.0032,14.236422
41049,20200224,863.4118,15.698397
41049,20200225,895.85486,16.28827
